,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,Fico_avg,Loan_Purpose_credit_card,Loan_Purpose_debt_consolidation,Loan_Purpose_educational,Loan_Purpose_home_improvement,Loan_Purpose_house,Loan_Purpose_major_purchase,Loan_Purpose_medical,Loan_Purpose_moving,Loan_Purpose_other,Loan_Purpose_renewable_energy,Loan_Purpose_small_business,Loan_Purpose_vacation,Loan_Purpose_wedding,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Home_Ownership_NONE,Home_Ownership_OTHER,Home_Ownership_OWN,Home_Ownership_RENT,ln_Interest_Rate
State_CT,-0.004263093461357013,0.022758539979482042,-0.006629992108159455,0.005625565054048003,-0.01601998075160784,-0.004334810888786563,-0.007477161610451641,0.03173680206990598,-0.02009921529264485,-0.01897118700275735,-0.006578874416230825,0.02208011105300258,-0.011099013840935623,-0.0004782567578403174,-0.01282895014477033,-0.0002902192056704166,-0.015743964822228163,-0.015476209006145323,-0.02122539687214592,-0.005718862635896357,0.004053283912876032,-0.013148413208280857,0.028128312907092824,-0.017748012830054727,-0.010328464080635147,-0.01955886263724494,-0.06538462990421133,-0.022592327622402816,1.0,-0.009496987234914229,-0.008094181423858197,-0.038465747419124036,-0.02885549284124032,-0.009921272883074669,-0.002857714457199645,-0.029312139772727813,-0.004951688497991678,-0.013148413208280887,-0.013765844984294033,-0.013460545158468624,-0.024775846512334186,-0.023887716216426224,-0.019341157817421864,-0.017748012830054744,-0.016522446533820838,-0.00285771445719987,-0.007569894741723833,-0.023155454242088553,-0.011099013840935656,-0.028236968885867946,-0.01032846408063499,-0.016266884065988373,-0.04814640641907246,-0.024424032936124645,-0.013148413208280873,-0.015743964822228187,-0.02854764876824677,-0.01109901384093576,-0.015203960843647633,-0.005718862635896341,-0.039072547600514165,-0.011465319341502193,-0.025636704168376573,-0.006395164014798091,-0.02201623878933598,-0.014644980114764302,-0.011099013840935685,-0.005718862635896028,-0.0028577144571996587,-0.006395164014798076,6.102468234299657e-16,0.023395400621267434,0.019992959610010803
State_DC,0.027241777692284735,0.010924489166759734,0.03781808484167373,-0.011778776160861384,0.04622433042474943,0.0019597692191838808,-0.008347633130964977,-0.003972793472339727,-0.020053207146855843,-0.004357959972990695,0.016547253054591617,0.0030152355173198152,-0.005164952445607747,0.0336669432148916,-0.005969982412349503,-0.01364047384522992,-0.00732649141423859,-0.007201890609435139,-0.019656782729821787,-0.0026612863071154,-0.01262306619444771,-0.00611864530752257,-0.008368746080157913,-0.008259079913314238,-0.004806375284972618,-0.009101763170972856,-0.030426892782432973,-0.010513393304811361,-0.009496987234914229,1.0,-0.0037666465453137935,-0.017900126898821592,-0.013427972111350585,-0.0046168878943088545,-0.0013298442083318836,-0.013640473845229751,-0.002304280000378366,-0.006118645307522372,-0.006405968650589309,-0.0062638966517030775,-0.011529499005030499,-0.01111620546295371,-0.009000453716125716,-0.008259079913314224,-0.00768875972724121,-0.0013298442083318886,-0.003522668492857985,-0.010775445614432303,-0.005164952445607798,-0.013140140520026319,-0.0048063752849728586,-0.0075698331259996775,-0.022405044551276697,-0.01136578172195504,-0.006118645307522518,-0.007326491414238355,-0.013284716141004906,-0.005164952445607681,-0.0070751992805608175,-0.0026612863071154005,-0.01818250280408522,-0.005335413580092782,-0.011930101159384287,-0.0029760047596722647,-0.010245308998414275,-0.006815076271068571,-0.005164952445607746,-0.0026612863071153615,-0.001329844208331885,-0.0029760047596722665,0.0026732128986704773,0.023743980839629013,0.008065371561778589
State_DE,-0.013438170607411648,-0.019117128816746806,0.021337731728601022,-0.015417951262151942,0.0029867627555852008,-0.012011450705073262,-0.0009934396921997578,0.005638469817508268,-0.014241295754152847,0.021951452061342705,-0.007798187750200678,0.025772781662492278,-0.004402034151068226,-0.014415965098207518,-0.005088152647520451,-0.011625631084854616,-0.0062442908724962,-0.006138094929015075,0.009293479120235483,-0.0022681860739400947,-0.010758505342368562,-0.00521485645524008,-0.007132593462269155,-0.007039126152211511,-0.0040964226428248955,-0.007757336148879128,-0.025932517782048303,-0.008960453529585482,-0.008094181423858197,-0.0037666465453137935,1.0,-0.015256088172519125,-0.01144451811245987,-0.003934924550889659,-0.0011334121044336263,-0.011625631084854557,-0.001963913387801749,-0.005214856455240093,-0.00545973909102364,-0.005338652634257641,-0.009826469633424114,-0.009474223934012052,-0.007670991175762801,-0.007039126152211412,-0.006553048310726409,-0.001133412104433734,-0.0030023329685522127,-0.009183797931777685,-0.004402034151068219,-0.011199202302080722,-0.004096422642824851,-0.006451688430717482,-0.019095581674677443,-0.009686935130676722,-0.005214856455240053,-0.0062442908724961,-0.011322422569384358,-0.004402034151068218,-0.00603011725405647,-0.002268186073940207,-0.015496754159573902,-0.004547316366796614,-0.010167898597782256,-0.002536417270784,-0.00873196812056151,-0.005808417173887372,-0.00440203415106823,-0.0022681860739402005,-0.0011334121044336326,-0.002536417270783991,-0.016707907196487334,-0.0094836472731804,-0.01435987308788423
State_FL,-0.01474652912765258,-0.005979525093315405,-0.023279694134477218,0.011095335140664814,-0.014456144646256169,-0.0025203595993922444,0.03280102555662054,-0.006701676240666651,-0.020488287507029943,-0.007771109785142144,0.02495342539031652,-0.017075796609698015,0.04097282772844341,-0.008502232627077099,0.029474190673779984,0.00948692611991866,-0.015042136669911445,-0.014290331364572258,0.008275909143563841,-0.010779035958174376,-0.01635393255735818,-0.024782413530167087,-0.021039086543028784,-0.03345183835689702,-0.019467312437103656,-0.03686496723046818,-0.12323836429041375,-0.04258250762873695,-0.038465747419124036,-0.017900126898821592,-0.015256088172519125,1.0,-0.054387456864984265,-0.018699829663032106,-0.005386282002823721,-0.05524815487577574,-0.009333049554034432,-0.024782413530167118,-0.025946162292656116,-0.025370726579278732,-0.04669805124787668,-0.04502408406163509,-0.036454632478520294,-0.03345183835689661,-0.03114186450067852,-0.0053862820028242955,-0.014267901297099364,-0.04364390085830807,-0.020919661287332126,-0.053221649539225695,-0.01946731243710473,-0.03066017483514308,-0.09074738791426484,-0.046034945411985016,-0.024782413530167052,-0.029674565337140676,-0.05380722569953316,-0.020919661287331956,-0.028656754161515786,-0.010779035958174504,-0.07364478260412881,-0.021610081815619724,-0.048320614372772616,-0.012053743421156152,-0.04149668293909347,-0.027603175196574205,-0.02091966128733236,-0.010779035958174235,-0.005386282002823757,-0.012053743421156128,0.032183047204814436,-0.03027997506666664,-0.008252487535055551
State_GA,0.023772775078558545,-0.02509348422504954,0.012546858323664343,-0.0024023217275193957,0.040661113331812514,-0.002907805424901925,0.04227958092969531,-0.019621403763463593,-0.002266370075515025,0.04036431551056122,-0.023755469770384695,-0.005093758686796682,0.01099585132882943,0.04348485385869345,-0.01813909827408672,0.010895118093312738,-0.003331532337617422,-0.0026332445562017733,-0.029404589852188828,0.04348292806050329,-0.027107614489123473,0.04915991092672729,0.007837140645688767,-0.025094255201029706,-0.014603613145647126,-0.027654650419776675,-0.09244858028626905,-0.031943724650783455,-0.02885549284124032,-0.013427972111350585,-0.01144451811245987,-0.054387456864984265,1.0,-0.01402787771402431,-0.004040577194040434,-0.041444995729291216,-0.007001287188286575,-0.01859079321705506,-0.019463791828496592,-0.01903212255851025,-0.03503104382194035,-0.03377529938955242,-0.02734683340615242,-0.025094255201029685,-0.02336140354614311,-0.004040577194040154,-0.010703219132908314,-0.032739940161792776,-0.015693108207165313,-0.03992479102367759,-0.014603613145647188,-0.02300005887905311,-0.06807512600208568,-0.03453360786957979,-0.018590793217054997,-0.022260693346805773,-0.04036406725865251,-0.01569310820716541,-0.021497171380835317,-0.0080860093926558,-0.05524542326120367,-0.016211034568880008,-0.036248226946569866,-0.009042244862929292,-0.031129181618057035,-0.020706817824221475,-0.01569310820716546,-0.008086009392656059,-0.004040577194040416,-0.009042244862929205,-0.013979105305356086,-0.07414030687502943,-0.02595752319456264
State_HI,0.013663431252173702,0.04896698480890877,0.019159658282857064,0.0042165887386871785,-0.011136867894025182,0.015030632105240088,-0.008055275813345517,-0.043787384622270935,-0.0012323146427723546,-0.04013825769372592,-0.01713012586031638,0.020003574561829836,-0.005395700907398895,0.030767615703376473,-0.006236696244292185,0.01514342953740505,-0.0076538083918803795,-0.007523640944528081,-0.02053496552558244,-0.002780181442785971,-0.013187011968998304,-0.006392000775520608,-0.008742626634810183,-0.008628061042544747,-0.005021104019744081,-0.00950839186182763,-0.031786239026288764,-0.010983087722879103,-0.009921272883074669,-0.0046168878943088545,-0.003934924550889659,-0.018699829663032106,-0.01402787771402431,1.0,-0.0013892560826377811,-0.014249873136130456,-0.0024072255882074817,-0.006392000775520664,-0.0066921605232093005,-0.006543741341934387,-0.01204458877374435,-0.011612831005694444,-0.009402556324483117,-0.008628061042544478,-0.008032261337144289,-0.0013892560826377614,-0.003680046580010892,-0.01125684743309891,-0.005395700907398948,-0.013727187011673157,-0.005021104019744208,-0.007908021593025017,-0.02340600818472966,-0.011873557287559665,-0.006392000775520623,-0.007653808391879929,-0.013878221666398011,-0.005395700907398844,-0.00739128957723706,-0.002780181442785918,-0.018994820942100685,-0.005573777532053664,-0.012463088155979154,-0.003108960198818828,-0.010703026531509273,-0.007119545360203252,-0.005395700907399071,-0.002780181442785837,-0.0013892560826377803,-0.003108960198818913,-0.020479366339978503,0.04064352080836523,0.04434905039170894
State_IA,-0.022861091179334304,0.00511161906533102,-0.010599057409713118,-0.013880426503991662,-0.012056967813989827,-0.009382825329191402,-0.006769625922939281,0.054562171291804705,0.026699526441138818,-0.02643485646547065,-0.009296014700554443,-0.020937963765371936,-0.0015541728033815476,-0.005089669939224537,-0.001796412338670843,-0.004104520554399008,0.1815117404966174,-0.0021671027247559213,-0.005914872874897397,-0.0008008009452335731,-0.003798374986274253,-0.0018411461152123283,-0.002518218259152744,-0.0024852188897000888,-0.0014462742550712339,-0.002738788581716844,-0.009155679505640172,-0.00316355864214833,-0.002857714457199645,-0.0013298442083318836,-0.0011334121044336263,-0.005386282002823721,-0.004040577194040434,-0.0013892560826377811,1.0,-0.004104520554399005,-0.0006933750786048691,-0.0018411461152121778,-0.001927603857132042,-0.0018848533305563452,-0.0034693124436154265,-0.0033449493270769812,-0.0027083038093782324,-0.0024852188897001065,-0.002313605282072618,-0.0004001600640255507,-0.0010599972845025077,-0.003242412141181244,-0.001554172803381554,-0.0039539665164196585,-0.0014462742550712569,-0.002277819378679167,-0.0067418454026152595,-0.003420048689210073,-0.0018411461152122177,-0.0022045960384206083,-0.003997470401600491,-0.001554172803381558,-0.002128980356770319,-0.0008008009452335735,-0.005471251023723305,-0.0016054658330923698,-0.003589856626708868,-0.000895502080401349,-0.0030828900701910613,-0.002050707398569123,-0.0015541728033815613,-0.0008008009452336125,-0.00040016006402553096,0.4468555381203043,-0.005898858135822824,-0.018403475551860494,0.007840559203163911
State_IL,0.01936608983468985,-0.02228548827185291,0.014048226766636186,-0.019727398425644655,0.003042241573579413,0.0017022718040593326,0.00034990655461630425,0.04533425344643883,0.008298537827468642,0.022375962134569088,0.03222595123001769,-0.03580362641661884,-0.01594145640720267,-0.026701375839314388,-0.018426155009260967,0.04044176822850919,0.014702165637776899,-0.02222839927546224,0.006571763169828344,-0.008213972945295312,0.01646307099705453,0.003374547054840663,0.039744804288452604,-0.025491379405370537,-0.014834719755687991,-0.028092293655506008,-0.09391160712626634,-0.03244924378789657,-0.029312139772727813,-0.013640473845229751,-0.011625631084854557,-0.05524815487577574,-0.041444995729291216,-0.014249873136130456,-0.004104520554399005,1.0,-0.0071120846828427965,-0.018884998161782914,-0.0197718122411967,-0.019333311674002488,-0.03558542072190118,-0.034309803752769236,-0.027779605344220415,-0.02549137940537014,-0.023731104847150894,-0.004104520554399178,-0.010872600823977115,-0.03325805965100606,-0.0159414564072029,-0.040556612958296254,-0.014834719755688223,-0.02336404179103855,-0.06915243553100218,-0.03508011269462727,-0.018884998161782955,-0.022612975574856763,-0.04100284087299969,-0.015941456407203014,-0.021837370642053967,-0.008213972945295462,-0.05611969885059827,-0.016467579110774348,-0.03682186613887649,-0.009185341132091898,-0.03162181036447312,-0.021034509500544613,-0.015941456407203132,-0.00821397294529568,-0.004104520554399017,-0.009185341132091998,-0.015575737412794772,-0.005293843077778148,-0.022861666811663277
State_IN,0.005855923150189311,0.0002475626447022245,0.009562549146945933,0.013496194767054116,-0.020891642513397937,0.02862157983894156,-0.0006559983446521831,0.0641779899044927,-0.03556083586507535,-0.01255075831369357,-0.016107616684348562,0.03311568815261978,-0.0026929840995855857,-0.008819096685161582,-0.003112723278785284,-0.007112084682842613,-0.003820001266627864,-0.003755034940284094,-0.010248962385980675,-0.0013875832904523433,-0.006581612688142289,-0.0031902354760641374,-0.00436342838867745,-0.004306248918646694,-0.002506023502709954,-0.004745620362577653,-0.01586445167226502,-0.005481638272704904,-0.004951688497991678,-0.002304280000378366,-0.001963913387801749,-0.009333049554034432,-0.007001287188286575,-0.0024072255882074817,-0.0006933750786048691,-0.0071120846828427965,1.0,-0.0031902354760641105,-0.003340044637419477,-0.0032659689052566467,-0.00601143143595345,-0.005795941951976248,-0.004692798046416629,-0.004306248918646559,-0.004008886414549829,-0.0006933750786048521,-0.0018367042754564172,-0.00561827122537988,-0.0026929840995855918,-0.006851213028465205,-0.0025060235027100693,-0.003946878593658283,-0.011681894337362855,-0.005926069945254233,-0.003190235476064145,-0.003820001266627646,-0.006926594138471602,-0.0026929840995855965,-0.003688978623636774,-0.0013875832904523156,-0.009480279142494556,-0.0027818618055468333,-0.006220303684691179,-0.0015516761446474636,-0.005341860262727563,-0.003553351599792031,-0.002692984099585529,-0.0013875832904523082,-0.0006933750786048687,-0.0015516761446474545,-0.010221212937790079,0.014488035118277438,0.0030227173411616656
State_KS,-0.00931702445184421,0.013742007033543493,0.01479776541802157,0.0012950107306253236,-0.024073414281147065,-0.010123293167692308,-0.031051571742586555,0.005319881004361211,-0.007776241562251043,-0.0055748136585091245,-0.00836707926029744,0.026510233825971903,-0.007150786589067156,-0.023417694264756796,0.04093309524107013,-0.01888499816178292,-0.010143399595944779,-0.009970891954615063,0.005022524137467624,-0.0036845044818895794,-0.01747641501189977,-0.00847115772488925,-0.011586383004976232,-0.011434552109455248,-0.006654342763414089,-0.012601232384085484,-0.04212550244110503,-0.014555609686895303,-0.013148413208280887,-0.006118645307522372,-0.005214856455240093,-0.024782413530167118,-0.01859079321705506,-0.006392000775520664,-0.0018411461152121778,-0.018884998161782914,-0.0031902354760641105,1.0,-0.008868951882716691,-0.008672255677860882,-0.01596239030892536,-0.015390192607371391,-0.012460971210591823,-0.011434552109454937,-0.010644953757681314,-0.0018411461152124315,-0.004877073096361576,-0.014918416539619792,-0.007150786589067079,-0.01819229539837845,-0.006654342763414238,-0.010480301952229503,-0.03101939345849723,-0.015735726585583816,-0.008471157724889258,-0.010143399595944746,-0.01839245782436022,-0.007150786589067025,-0.009795490019165501,-0.003684504481889768,-0.025173358046636632,-0.007386787057081036,-0.016517017005507024,-0.004120226691063037,-0.01418445163982387,-0.00943535424882202,-0.007150786589067006,-0.003684504481889684,-0.0018411461152121932,-0.004120226691063165,0.005169674036698334,-0.02310209293778567,0.014654965121761312
State_KY,-0.030925110323510023,-0.01574993285707219,0.019832812310993358,0.004792993298159265,-0.03882499385146637,-0.03466765719804392,-0.01679565783757533,-0.005091246364389391,0.03589342186355581,0.02519930726053896,-0.04477966544807773,0.05012294616154956,-0.0074865778966298376,0.01054751313026599,-0.00865346561120284,0.0015065048500607578,-0.010619719979867565,0.028687993380596917,-0.0130844526081014,-0.0038575238500786866,-0.018297083923670094,-0.008868951882717035,-0.012130463946381332,-0.011971503276491756,-0.006966821737534092,-0.013192969285537934,-0.04410365930122306,-0.015239121514334887,-0.013765844984294033,-0.006405968650589309,-0.00545973909102364,-0.025946162292656116,-0.019463791828496592,-0.0066921605232093005,-0.001927603857132042,-0.0197718122411967,-0.003340044637419477,-0.008868951882716691,1.0,-0.009079493124723595,-0.01671196265972899,-0.01611289532474245,-0.01304612163623959,-0.011971503276491607,-0.011144826449547547,-0.001927603857132235,-0.005106093880537752,-0.015618965288237542,-0.0074865778966298965,-0.019046581088950996,-0.006966821737534041,-0.010972442817064018,-0.03247602239847496,-0.01647465511320848,-0.00886895188271704,-0.010619719979867522,-0.019256142872878586,-0.0074865778966299356,-0.010255473037925789,-0.0038575238500787477,-0.02635546503709628,-0.007733660628776875,-0.01729263387901271,-0.004313706987365487,-0.014850534385248955,-0.009878425776838333,-0.00748657789662982,-0.003857523850078597,-0.0019276038571320539,-0.004313706987365399,-0.028415283576530784,-0.0382008742446718,-0.014129479425729482
State_LA,0.06299319339293856,0.04226520994724541,0.02254373855565578,0.007464887284194642,-0.0032940478531628026,-0.0021153559716727394,0.001364414649906568,0.0018729429088199933,0.01328306043319624,-0.016038249465835437,0.02345323221780145,0.012848362050782285,-0.0073205400739989905,-0.006050755649017028,-0.008461548475211706,0.024170990022675802,-0.010384195123684305,-0.010207592300246838,-0.027860520927336,-0.0037719714295124515,-0.017891289979209624,-0.00867225567786097,-0.011861433710007275,-0.011705998480429997,-0.006812311101574821,-0.012900374735070002,-0.04312552541127161,-0.01490114726361775,-0.013460545158468624,-0.0062638966517030775,-0.005338652634257641,-0.025370726579278732,-0.01903212255851025,-0.006543741341934387,-0.0018848533305563452,-0.019333311674002488,-0.0032659689052566467,-0.008672255677860882,-0.009079493124723595,1.0,-0.016341323640110508,-0.01575554246032981,-0.01275678388270584,-0.011705998480430064,-0.010897655747147303,-0.0018848533305563665,-0.004992850590775448,-0.015272566837034209,-0.007320540073999088,-0.018624164746498563,-0.006812311101574969,-0.010729095250332827,-0.03175576701327291,-0.0161092791161419,-0.008672255677860948,-0.0103841951236839,-0.018829078855242622,-0.007320540073998762,-0.010028026474651966,-0.0037719714295124575,-0.02577095178022347,-0.0075621429888753575,-0.016909116694462812,-0.0042180373068331336,-0.014521178245730858,-0.009659341392802442,-0.007320540073999246,-0.003771971429512417,-0.0018848533305563459,-0.004218037306833121,0.051149820220274304,-0.035111321355166494,0.03810374401779585
State_MA,0.032233784677059805,-0.01871050086261124,-0.028722514732923362,-0.03259282313532856,0.015795702833444916,-0.004806544194310506,-0.01186797042511548,0.002690586627302786,-0.0012663638420271001,0.025524134890311346,0.012651666758522879,0.008730994685003032,0.017289051977269113,0.02546737391790082,-0.015574556885358833,-0.023519294069960242,0.002705554406205971,0.04777411932337222,-0.007594442420951738,-0.006942793481711811,-0.0329311962638948,-0.015962390308925684,-0.02183247836960429,-0.021546380047042332,-0.012538925597727306,-0.02374478155415368,-0.07937801818385017,-0.02742745803492117,-0.024775846512334186,-0.011529499005030499,-0.009826469633424114,-0.04669805124787668,-0.03503104382194035,-0.01204458877374435,-0.0034693124436154265,-0.03558542072190118,-0.00601143143595345,-0.01596239030892536,-0.01671196265972899,-0.016341323640110508,1.0,-0.02900008113490821,-0.023480484315308248,-0.02154638004704197,-0.02005852236717951,-0.0034693124436154825,-0.009189976961538527,-0.028111103031041387,-0.013474385704704255,-0.03428014554740048,-0.012538925597728364,-0.019748265319789116,-0.05845053080241038,-0.029651178470639833,-0.015962390308925673,-0.01911343274062498,-0.0346573160443353,-0.01347438570470432,-0.018457859011846923,-0.0069427934817118024,-0.047434716667613334,-0.01391908661877713,-0.031123381330328784,-0.007763834500539594,-0.026728076698149833,-0.017779247195478177,-0.013474385704704342,-0.006942793481711784,-0.00346931244361543,-0.007763834500539601,-0.02487041972274572,0.050240133667226544,-0.015526176690695113
State_MD,0.021277994659497073,0.009263857387228496,0.024336821102052635,-0.018164195841678797,0.04465604756969122,-0.007636003490779751,-0.024734390787619836,-0.0005928217677205188,-0.005385784957024797,0.0171875210991285,-0.03909990208778673,-0.002709718501424585,0.050691834039392134,0.039778631619487956,0.012587160542845708,0.015646229667104324,-0.01842828082594506,0.004850229728700161,-0.004225120376269803,0.11635604208253475,-0.018333413469521644,0.01155342190133048,-0.021049857865996797,-0.020774015200602104,-0.012089447526578298,-0.022893611449533363,-0.07653258471932146,-0.026444276434711908,-0.023887716216426224,-0.01111620546295371,-0.009474223934012052,-0.04502408406163509,-0.03377529938955242,-0.011612831005694444,-0.0033449493270769812,-0.034309803752769236,-0.005795941951976248,-0.015390192607371391,-0.01611289532474245,-0.01575554246032981,-0.02900008113490821,1.0,-0.022638788372745754,-0.02077401520060183,-0.019339492186048614,-0.003344949327077222,-0.008860547371547256,-0.027103415070073772,-0.012991374552809302,-0.03305131827832739,-0.01208944752657844,-0.0190403568043968,-0.0563552769755979,-0.028588284014299994,-0.015390192607371043,-0.018428280825944585,-0.03341496848868284,-0.012991374552809392,-0.017796207197936873,-0.006693917818623338,-0.04573434251775938,-0.013420134443264394,-0.03000771338103083,-0.00748552729400643,-0.02576996555328326,-0.017141921319857877,-0.012991374552809971,-0.006693917818623195,-0.0033449493270769955,-0.007485527294006469,0.03226820810551744,-0.030455921719821418,0.004704728486345002
State_MI,-0.0026014721582615003,0.04293939670575985,-0.01355575545734782,0.032493289208698956,-0.0362539394068479,0.010053199335819857,-0.004135345207248733,0.002930790237757454,0.00492189236364024,-0.060712972979478017,0.02368005982539761,-0.027262428372277554,-0.010518721137449935,0.003323847502077491,0.02161459683504021,-0.02777960534422055,-0.014920818906635089,-0.014667062239360228,0.04848560984063001,-0.005419861814074011,-0.009291506765966148,-0.012460971210591884,0.007234960381381823,-0.016820088737494937,-0.009788458235961793,-0.018536261400816954,-0.06196610784474181,-0.021411126926383837,-0.019341157817421864,-0.009000453716125716,-0.007670991175762801,-0.036454632478520294,-0.02734683340615242,-0.009402556324483117,-0.0027083038093782324,-0.027779605344220415,-0.004692798046416629,-0.012460971210591823,-0.01304612163623959,-0.01275678388270584,-0.023480484315308248,-0.022638788372745754,1.0,-0.016820088737494847,-0.015658599051086918,-0.002708303809378084,-0.007174115914186552,-0.021944811446685863,-0.010518721137449989,-0.026760647903854975,-0.009788458235961946,-0.015416398223981088,-0.0456291549997603,-0.023147064702218098,-0.012460971210591849,-0.014920818906634908,-0.02705508442700977,-0.01051872113745002,-0.014409048100217408,-0.005419861814074139,-0.03702970716404412,-0.010865874989745686,-0.024296333520716525,-0.006060803947446692,-0.020865157899559547,-0.013879292710000624,-0.010518721137450048,-0.0054198618140742635,-0.002708303809378223,-0.006060803947446779,0.02661584933374685,-0.009830163994144998,0.05057417380352671
State_MN,0.023159548131445815,0.016821262777959815,0.01320062462236182,0.040192116901080994,-0.022846389348559402,0.004477360398583944,0.009223302183888006,-0.024868863338441075,0.04522801191726812,-0.010325531763908326,0.01070355097150862,-0.03185326640881156,-0.009652286562443359,0.023116242760425225,-0.011156730216509494,-0.02549137940537056,0.016334053802630484,-0.013458925844081508,0.04743093230415889,-0.004973423924324568,-0.005751232594592581,-0.011434552109455298,0.010742957188288991,-0.015434606011372603,-0.008982175937874832,-0.017009416306327258,-0.05686191527098729,-0.019647477104657442,-0.017748012830054744,-0.008259079913314224,-0.007039126152211412,-0.03345183835689661,-0.025094255201029685,-0.008628061042544478,-0.0024852188897001065,-0.02549137940537014,-0.004306248918646559,-0.011434552109454937,-0.011971503276491607,-0.011705998480430064,-0.02154638004704197,-0.02077401520060183,-0.016820088737494847,1.0,-0.014368789060241435,-0.0024852188896999296,-0.0065831788609157175,-0.020137201649740477,-0.009652286562443248,-0.024556354217342122,-0.008982175937874985,-0.014146538488299259,-0.04187064890348599,-0.021240424445687016,-0.011434552109455418,-0.013691780393379673,-0.024826537793729068,-0.00965228656244325,-0.013222164513914928,-0.004973423924324582,-0.033979543729723984,-0.009970845103908195,-0.02229502717053197,-0.005561571196261681,-0.01914647993663056,-0.012736045453662768,-0.009652286562443189,-0.004973423924324642,-0.002485218889700112,-0.005561571196261669,0.01156901817263956,-0.02899654153504327,0.020014488203508853
State_MO,0.008872218284238216,-0.00772721007369665,0.014964331972460604,0.026875412586911614,-0.0327296837835136,0.009015179729097631,-0.007146320167358506,0.03300125011406405,0.025095184043438447,0.016627645111594605,0.0012765406795826814,0.005245775990793744,-0.008985760275484712,-9.38658457782547e-05,-0.010386316499748093,-0.005930996200923349,0.019441344616409933,-0.012529536956662852,0.017359373896886247,-0.004629990504657,-0.002837880328926828,-0.010644953757681609,-0.014559581501403303,-0.014368789060241473,-0.00836192328188976,-0.015834852847125044,-0.05293538853457052,-0.018290745735569717,-0.016522446533820838,-0.00768875972724121,-0.006553048310726409,-0.03114186450067852,-0.02336140354614311,-0.008032261337144289,-0.002313605282072618,-0.023731104847150894,-0.004008886414549829,-0.010644953757681314,-0.011144826449547547,-0.010897655747147303,-0.02005852236717951,-0.019339492186048614,-0.015658599051086918,-0.014368789060241435,1.0,-0.0023136052820726303,-0.006128585875702036,-0.018746652979380454,-0.008985760275484747,-0.022860646626001423,-0.008361923281890133,-0.013169667390355149,-0.03897932486687933,-0.019773694138041448,-0.01064495375768165,-0.012746312033274958,-0.023112173021542986,-0.00898576027548475,-0.01230912487693121,-0.004629990504657007,-0.031633129854812245,-0.009282321164844292,-0.020755472622341217,-0.005177524019965852,-0.0178243442853584,-0.011856574145817245,-0.008985760275484762,-0.004629990504656936,-0.002313605282072619,-0.005177524019965808,-0.008267981993638419,-0.04309817492477523,-0.010781419629828058
State_MS,-0.02010229351992357,0.012492377556329438,-0.010599057409713218,-0.0028584908561738107,0.0014599933619836025,0.059178349621057766,0.09194281200435896,0.01951452786181706,-0.020522840805304417,-0.014919912672522979,0.04304641041517983,-0.020937963765371062,-0.00155417280338146,-0.005089669939224529,-0.0017964123386708945,-0.004104520554399194,-0.002204596038420505,-0.0021671027247560006,-0.005914872874897799,-0.0008008009452336503,-0.0037983749862744013,-0.001841146115212459,-0.002518218259152881,-0.0024852188896998754,-0.0014462742550711847,-0.0027387885817171326,-0.009155679505640496,-0.0031635586421485226,-0.00285771445719987,-0.0013298442083318886,-0.001133412104433734,-0.0053862820028242955,-0.004040577194040154,-0.0013892560826377614,-0.0004001600640255507,-0.004104520554399178,-0.0006933750786048521,-0.0018411461152124315,-0.001927603857132235,-0.0018848533305563665,-0.0034693124436154825,-0.003344949327077222,-0.002708303809378084,-0.0024852188896999296,-0.0023136052820726303,1.0,-0.00105999728450246,-0.003242412141181538,-0.0015541728033814665,-0.00395396651641984,-0.0014462742550712083,-0.002277819378679384,-0.0067418454026148865,-0.003420048689209918,-0.0018411461152124517,-0.0022045960384204973,-0.00399747040160044,-0.0015541728033814733,-0.002128980356770215,-0.0008008009452336495,-0.0054712510237235135,-0.0016054658330925218,-0.003589856626709101,-0.0008955020804013699,-0.003082890070191171,-0.0020507073985690564,-0.0015541728033814696,-0.0008008009452336677,-0.000400160064025553,0.4468555381202992,-0.005898858135823314,-0.01840347555186156,0.01395240807043098
